PlayerID,Season,Team,Name,Games_Played,Games_Started,Minutes_Played
8004,2017/2018,legan?s,"Mor?n, Erik",6,2,225
8005,2017/2018,legan?s,"Mozo, ?lex",1,0,45
8006,2017/2018,legan?s,"Mu?oz, Ezequiel",19,17,1407
8007,2017/2018,legan?s,Omar,23,18,1457
8008,2017/2018,legan?s,"P?rez, Rub?n",31,29,2520
8009,2017/2018,legan?s,"Serantes, Jon Ander",1,1,90
8010,2017/2018,legan?s,"Sierra, Jaime",2,0,26
8011,2017/2018,legan?s,Tito,9,6,607
8012,2013/2014,real madrid,"Ronaldo, Cristiano",30,30,2540
8013,2013/2014,real madrid,"Benzema, Karim",35,34,2767
8014,2013/2014,real madrid,"Bale, Gareth",27,24,2068
8015,2013/2014,real madrid,Isco,32,23,1995
8016,2013/2014,real madrid,"Morata, ?lvaro",23,3,562
8017,2013/2014,real madrid,Jes?,18,4,592
8018,2013/2014,real madrid,"Di Mar?a, ?ngel",34,27,2377
8019,2013/2014,real madrid,Pepe,30,30,2700
8020,2013/2014,real madrid,"Ramos, Sergio",32,32,2755
8021,2013/2014,real madrid,"Carvajal, Dani",31,25,2232
8022,2013/2014,real madrid,"Illarramendi, Asier",29,15,1391
8023,2013/2014,real madrid,"Khedira, Sami",13,12,970
8024,2013/2014,real madrid,Marcelo,28,24,2175
8025,2013/2014,real madrid,"Modric, Luka",34,29,2645
8026,2013/2014,real madrid,"Alonso, Xabi",26,23,2022
8027,2013/2014,real madrid,"Arbeloa, ?lvaro",18,14,1320
8028,2013/2014,real madrid,Casemiro,12,1,274
8029,2013/2014,real madrid,"Casillas, Iker",2,2,180
8030,2013/2014,real madrid,"Coentrao, Fabio",10,8,657
8031,2013/2014,real madrid,"Llorente, Diego",1,0,17
8032,2013/2014,real madrid,"L?pez, Diego",36,36,3240
8033,2013/2014,real madrid,Nacho,12,8,812
8034,2013/2014,real madrid,"?zil, Mesut",2,2,134
8035,2013/2014,real madrid,"Varane, Raphael",14,12,1085
8036,2013/2014,real madrid,Willian Jos?,1,0,21
8037,2014/2015,real madrid,"Ronaldo, Cristiano",35,35,3099
8038,2014/2015,real madrid,"Benzema, Karim",29,29,2309
8039,2014/2015,real madrid,"Bale, Gareth",31,30,2578
8040,2014/2015,real madrid,"Rodr?guez, James",29,29,2289
8041,2014/2015,real madrid,"Hern?ndez, Chicharito",23,7,863
8042,2014/2015,real madrid,Isco,34,26,2338
8043,2014/2015,real madrid,"Ramos, Sergio",27,27,2253
8044,2014/2015,real madrid,Jes?,16,3,533
8045,2014/2015,real madrid,"Kroos, Toni",36,36,3064
8046,2014/2015,real madrid,Marcelo,34,33,2929
8047,2014/2015,real madrid,Pepe,27,25,2225
8048,2014/2015,real madrid,"Arbeloa, ?lvaro",22,12,1108
8049,2014/2015,real madrid,"Modric, Luka",16,16,1305
8050,2014/2015,real madrid,Nacho,14,5,638
8051,2014/2015,real madrid,"Carvajal, Dani",30,25,2280
8052,2014/2015,real madrid,"Casillas, Iker",32,32,2880
8053,2014/2015,real madrid,"Coentrao, Fabio",9,5,413
8054,2014/2015,real madrid,"Illarramendi, Asier",30,10,1218
8055,2014/2015,real madrid,"Khedira, Sami",11,3,296
8056,2014/2015,real madrid,"Medr?n, ?lvaro",2,0,18
8057,2014/2015,real madrid,"Navas, Keylor",6,6,540
8058,2014/2015,real madrid,"Odegaard, Martin",1,0,33
8059,2014/2015,real madrid,"Silva, Lucas",8,3,335
8060,2014/2015,real madrid,"Varane, Raphael",27,21,2028
8061,2015/2016,real madrid,"Ronaldo, Cristiano",36,36,3184
8062,2015/2016,real madrid,"Benzema, Karim",27,26,1992
8063,2015/2016,real madrid,"Bale, Gareth",23,21,1736
8064,2015/2016,real madrid,"Rodr?guez, James",26,17,1517
8065,2015/2016,real madrid,Jes?,28,7,825
8066,2015/2016,real madrid,"V?zquez, Lucas",25,10,1231
8067,2015/2016,real madrid,"Cheryshev, Denis",9,6,515
8068,2015/2016,real madrid,Isco,31,21,1829
8069,2015/2016,real madrid,Danilo,24,23,2045
8070,2015/2016,real madrid,Marcelo,30,28,2473
8071,2015/2016,real madrid,"Modric, Luka",32,31,2627
8072,2015/2016,real madrid,"Ramos, Sergio",23,23,1944
8073,2015/2016,real madrid,Casemiro,23,17,1528
8074,2015/2016,real madrid,"Kroos, Toni",32,32,2744
8075,2015/2016,real madrid,Pepe,21,21,1887
8076,2015/2016,real madrid,"Arbeloa, ?lvaro",6,2,260
8077,2015/2016,real madrid,"Carvajal, Dani",22,19,1636
8078,2015/2016,real madrid,"Casilla, Kiko",4,4,360
8079,2015/2016,real madrid,"Kovacic, Mateo",25,8,1028
8080,2015/2016,real madrid,"Llorente, Marcos",2,0,23
8081,2015/2016,real madrid,"Mayoral, Borja",6,3,283
8082,2015/2016,real madrid,Nacho,16,12,1153
8083,2015/2016,real madrid,"Navas, Keylor",34,34,3060
8084,2015/2016,real madrid,"Varane, Raphael",26,23,2181
8085,2016/2017,real madrid,Cristiano Ronaldo,29,29,2544
8086,2016/2017,real madrid,"Morata, ?lvaro",26,14,1332
8087,2016/2017,real madrid,"Benzema, Karim",29,23,1914
8088,2016/2017,real madrid,Isco,30,18,1638
8089,2016/2017,real madrid,"Rodr?guez, James",22,13,1180
8090,2016/2017,real madrid,"Bale, Gareth",19,17,1425
8091,2016/2017,real madrid,"Ramos, Sergio",28,28,2489
8092,2016/2017,real madrid,Casemiro,25,20,1706
8093,2016/2017,real madrid,"Asensio, Marco",23,11,1076
8094,2016/2017,real madrid,"Kroos, Toni",29,28,2500
8095,2016/2017,real madrid,Marcelo,30,26,2277
8096,2016/2017,real madrid,Nacho,28,24,2302
8097,2016/2017,real madrid,Pepe,13,13,1081
8098,2016/2017,real madrid,"V?zquez, Lucas",33,12,1385
8099,2016/2017,real madrid,Danilo,17,17,1488
8100,2016/2017,real madrid,"Kovacic, Mateo",27,19,1689
8101,2016/2017,real madrid,Mariano,8,0,115
8102,2016/2017,real madrid,"Modric, Luka",25,22,1891
8103,2016/2017,real madrid,"Varane, Raphael",23,23,1927
8104,2016/2017,real madrid,"Carvajal, Dani",23,21,2014
8105,2016/2017,real madrid,"Casilla, Kiko",11,11,990
8106,2016/2017,real madrid,"Coentrao, F?bio",3,2,169
8107,2016/2017,real madrid,"Navas, Keylor",27,27,2430
8108,2016/2017,real madrid,"Tejero, ?lvaro",1,0,2
8109,2017/2018,real madrid,"Ronaldo, Cristiano",27,27,2292
8110,2017/2018,real madrid,"Bale, Gareth",26,20,1803
8111,2017/2018,real madrid,Isco,30,21,1778
8112,2017/2018,real madrid,"Asensio, Marco",32,19,1839
8113,2017/2018,real madrid,"Benzema, Karim",32,25,2156
8114,2017/2018,real madrid,Casemiro,30,30,2601
8115,2017/2018,real madrid,"Kroos, Toni",27,26,2267
8116,2017/2018,real madrid,"Ramos, Sergio",26,26,2290
8117,2017/2018,real madrid,"V?zquez, Lucas",33,16,1668
8118,2017/2018,real madrid,"Mayoral, Borja",14,3,338
8119,2017/2018,real madrid,Nacho,27,22,2073
8120,2017/2018,real madrid,"Ceballos, Dani",12,4,397
8121,2017/2018,real madrid,"Hakimi, Achraf",9,8,757
8122,2017/2018,real madrid,Marcelo,28,26,2262
8123,2017/2018,real madrid,"Modric, Luka",26,23,1976
8124,2017/2018,real madrid,"Carvajal, Dani",25,25,2223
8125,2017/2018,real madrid,"Casilla, Kiko",10,10,900
8126,2017/2018,real madrid,"Hern?ndez, Theo",13,10,961
8127,2017/2018,real madrid,"Kovacic, Mateo",21,10,988
8128,2017/2018,real madrid,"Llorente, Marcos",13,5,540
8129,2017/2018,real madrid,"Navas, Keylor",27,27,2430
8130,2017/2018,real madrid,"Vallejo, Jes?s",7,7,630
8131,2017/2018,real madrid,"Varane, Raphael",27,27,2323
8132,2017/2018,real madrid,"Zidane, Luca",1,1,90
8133,2013/2014,real sociedad,"Griezmann, Antoine",35,31,2661
8134,2013/2014,real sociedad,"Vela, Carlos",37,35,3109
8135,2013/2014,real sociedad,Agirretxe,31,21,1958
8136,2013/2014,real sociedad,Pardo,35,21,1894
8137,2013/2014,real sociedad,Ansotegi,24,18,1785
8138,2013/2014,real sociedad,"Canales, Sergio",35,20,1858
8139,2013/2014,real sociedad,"Castro, Chory",23,12,1024
8140,2013/2014,real sociedad,"Mart?nez, I?igo",35,35,3122
8141,2013/2014,real sociedad,"Prieto, Xabi",30,18,1782
8142,2013/2014,real sociedad,"Seferovic, Haris",24,9,859
8143,2013/2014,real sociedad,"Bergara, Markel",32,32,2728
8144,2013/2014,real sociedad,"De la Bella, Alberto",17,16,1466
8145,2013/2014,real sociedad,Jose ?ngel,22,22,1908
8146,2013/2014,real sociedad,Zurutuza,28,19,1680
8147,2013/2014,real sociedad,"Bravo, Claudio",37,37,3330
8148,2013/2014,real sociedad,"Cadamuro, Liassine",4,4,360
8149,2013/2014,real sociedad,Elustondo,20,11,1064
8150,2013/2014,real sociedad,"Estrada, Dani",3,3,225
8151,2013/2014,real sociedad,"Gazta?aga, Jon",3,1,140
8152,2013/2014,real sociedad,"Gonz?lez, Mikel",21,20,1741
8153,2013/2014,real sociedad,"Granero, Esteban",4,2,247
8154,2013/2014,real sociedad,"Herv?as, Pablo",1,0,15
8155,2013/2014,real sociedad,"Mart?nez, Carlos",24,24,2114
8156,2013/2014,real sociedad,"Ros, Javi",9,2,249
8157,2013/2014,real sociedad,"Sangalli, Marco",2,1,103
8158,2013/2014,real sociedad,"Zaldua, Joseba",10,10,890
8159,2013/2014,real sociedad,"Zubikarai, E?aut",1,1,90
8160,2014/2015,real sociedad,"Vela, Carlos",29,23,2059
8161,2014/2015,real sociedad,Agirretxe,31,21,1943
8162,2014/2015,real sociedad,"Canales, Sergio",36,31,2552
8163,2014/2015,real sociedad,"Castro, Chory",32,22,1829
8164,2014/2015,real sociedad,"Prieto, Xabi",35,33,2984
8165,2014/2015,real sociedad,"Mart?nez, I?igo",34,34,3028
8166,2014/2015,real sociedad,"Finnbogason, Alfred",25,6,787
8167,2014/2015,real sociedad,Zurutuza,16,12,997
8168,2014/2015,real sociedad,"Bergara, Markel",30,24,2125
8169,2014/2015,real sociedad,"De la Bella, Alberto",23,21,1906
8170,2014/2015,real sociedad,Elustondo,19,12,1153
8171,2014/2015,real sociedad,"Elustondo, Aritz",4,4,320
8172,2014/2015,real sociedad,"Herv?as, Pablo",15,2,369
8173,2014/2015,real sociedad,Pardo,28,21,1919
8174,2014/2015,real sociedad,"Ansotegi, Jon",19,19,1710
8175,2014/2015,real sociedad,"Capilla, Eneko",2,0,11
8176,2014/2015,real sociedad,"Gazta?aga, Jon",3,1,147
8177,2014/2015,real sociedad,"Gonz?lez, Mikel",16,14,1239
8178,2014/2015,real sociedad,"Granero, Esteban",33,29,2507
8179,2014/2015,real sociedad,"Hern?ndez, Iker",1,0,10
8180,2014/2015,real sociedad,"Mart?nez, Carlos",15,13,1177
8181,2014/2015,real sociedad,"Rulli, Ger?nimo",22,22,1980
8182,2014/2015,real sociedad,Yuri,21,17,1470
8183,2014/2015,real sociedad,"Zald?a, Joseba",23,21,1919
8184,2014/2015,real sociedad,"Zubikarai, E?aut",16,16,1440
8185,2015/2016,real sociedad,Agirretxe,16,14,1173
8186,2015/2016,real sociedad,Jonathas,27,17,1602
8187,2015/2016,real sociedad,"Oyarzabal, Mikel",22,16,1499
8188,2015/2016,real sociedad,"Vela, Carlos",35,32,2762
8189,2015/2016,real sociedad,"Prieto, Xabi",36,27,2376
8190,2015/2016,real sociedad,Bruma,32,14,1452
8191,2015/2016,real sociedad,"Reyes, Diego",27,26,2313
8192,2015/2016,real sociedad,"Bautista, Jon",4,1,118
8193,2015/2016,real sociedad,"Bergara, Markel",20,15,1353
8194,2015/2016,real sociedad,"Castro, Chory",24,16,1400
8195,2015/2016,real sociedad,"Elustondo, Aritz",31,30,2599
8196,2015/2016,real sociedad,"Illarramendi, Asier",33,32,2848
8197,2015/2016,real sociedad,"Mart?nez, I?igo",30,30,2700
8198,2015/2016,real sociedad,Zurutuza,16,14,1130
8199,2015/2016,real sociedad,"Canales, Sergio",16,11,902
8200,2015/2016,real sociedad,"Capilla, Eneko",1,0,8
8201,2015/2016,real sociedad,"De la Bella, Alberto",15,14,1248
8202,2015/2016,real sociedad,"Gonz?lez, Mikel",19,17,1552
8203,2015/2016,real sociedad,"Granero, Esteban",15,9,836
8204,2015/2016,real sociedad,"Hern?ndez, H?ctor",13,4,394
8205,2015/2016,real sociedad,"Mart?nez, Carlos",10,6,536
8206,2015/2016,real sociedad,"Olaz?bal, Oier",3,2,227
8207,2015/2016,real sociedad,Pardo,28,19,1785
8208,2015/2016,real sociedad,"Rulli, Ger?nimo",36,36,3192
8209,2015/2016,real sociedad,Yuri,21,21,1851
8210,2015/2016,real sociedad,"Zald?a, Joseba",13,10,918
8211,2015/2016,real sociedad,"Zubeldia, Igor",1,0,6
8212,2016/2017,real sociedad,Willian Jos?,28,27,2078
8213,2016/2017,real sociedad,Juanmi,35,19,1835
8214,2016/2017,real sociedad,"Vela, Carlos",35,31,2563
8215,2016/2017,real sociedad,"Prieto, Xabi",38,32,2820
8216,2016/2017,real sociedad,"Bautista, Jon",12,2,304
8217,2016/2017,real sociedad,"Mart?nez, I?igo",34,34,2999
8218,2016/2017,real sociedad,Yuri,35,35,3090
8219,2016/2017,real sociedad,Zurutuza,31,29,2503
8220,2016/2017,real sociedad,"Oyarzabal, Mikel",38,30,2725
8221,2016/2017,real sociedad,"Illarramendi, Asier",34,33,3004
8222,2016/2017,real sociedad,"Navas, Ra?l",32,31,2799
8223,2016/2017,real sociedad,"Pardo, Rub?n",19,17,1430
8224,2016/2017,real sociedad,"Bergara, Markel",6,3,286
8225,2016/2017,real sociedad,"Canales, Sergio",31,7,993
8226,2016/2017,real sociedad,"Concha, David",8,1,110
8227,2016/2017,real sociedad,"Elustondo, Aritz",9,4,461
8228,2016/2017,real sociedad,"Gazta?aga, Jon",2,0,24
8229,2016/2017,real sociedad,"Gonz?lez, Mikel",9,8,665
8230,2016/2017,real sociedad,"Granero, Esteban",19,8,693
8231,2016/2017,real sociedad,"Guridi, Jon",1,1,75
8232,2016/2017,real sociedad,"Hern?ndez, H?ctor",17,13,1163
8233,2016/2017,real sociedad,"Mart?nez, Carlos",10,10,870
8234,2016/2017,real sociedad,"Odriozola, ?lvaro",15,15,1285
8235,2016/2017,real sociedad,"Rodrigues, Kevin",2,1,103
8236,2016/2017,real sociedad,"Rulli, Ger?nimo",38,38,3420
8237,2016/2017,real sociedad,"Zald?a, Joseba",14,12,1104
8238,2016/2017,real sociedad,"Zubeldia, Igor",4,3,254
8239,2017/2018,real sociedad,Willian Jos?,34,32,2780
8240,2017/2018,real sociedad,"Oyarzabal, Mikel",35,31,2779
8241,2017/2018,real sociedad,Juanmi,30,18,1490
8242,2017/2018,real sociedad,"Illarramendi, Asier",36,35,3163
8243,2017/2018,real sociedad,"Canales, Sergio",36,20,1921
8244,2017/2018,real sociedad,"Elustondo, Aritz",19,18,1598
8245,2017/2018,real sociedad,"Januzaj, Adnan",28,18,1579
8246,2017/2018,real sociedad,"Llorente, Diego",27,26,2328
8247,2017/2018,real sociedad,"Prieto, Xabi",26,24,1940
8248,2017/2018,real sociedad,"Bautista, Jon",11,1,172
8249,2017/2018,real sociedad,"Mart?nez, I?igo",28,28,2496
8250,2017/2018,real sociedad,"Moreno, H?ctor",8,8,720
8251,2017/2018,real sociedad,"Rodrigues, Kevin",20,18,1633
8252,2017/2018,real sociedad,"Vela, Carlos",13,2,373
8253,2017/2018,real sociedad,"Zubeldia, Igor",25,16,1578
8254,2017/2018,real sociedad,Agirretxe,11,2,223
8255,2017/2018,real sociedad,"De la Bella, Alberto",17,17,1529
8256,2017/2018,real sociedad,"Gorosabel, Andoni",2,1,76
8257,2017/2018,real sociedad,"Guridi, Jon",4,0,50
8258,2017/2018,real sociedad,"Mart?nez, Carlos",1,0,2
8259,2017/2018,real sociedad,Moy?,9,9,765
8260,2017/2018,real sociedad,"Navas, Ra?l",20,20,1792
8261,2017/2018,real sociedad,"Odriozola, ?lvaro",35,32,2917
8262,2017/2018,real sociedad,"Pardo, Rub?n",6,3,223
8263,2017/2018,real sociedad,"Rulli, Ger?nimo",26,26,2340
8264,2017/2018,real sociedad,To?o,4,3,315
8265,2017/2018,real sociedad,Zurutuza,31,26,2248
8266,2013/2014,sevilla,"Gameiro, Kevin",35,20,1884
8267,2013/2014,sevilla,"Bacca, Carlos",35,27,2308
8268,2013/2014,sevilla,"Rakitic, Ivan",34,29,2704
8269,2013/2014,sevilla,Jairo,25,16,1376
8270,2013/2014,sevilla,Vitolo,29,25,2194
8271,2013/2014,sevilla,Coke,25,23,2078
8272,2013/2014,sevilla,Iborra,27,25,2115
8273,2013/2014,sevilla,"M'Bia, St?phane",19,18,1504
8274,2013/2014,sevilla,"Moreno, Alberto",29,27,2414
8275,2013/2014,sevilla,"Carri?o, Daniel",22,22,1937
8276,2013/2014,sevilla,"Fazio, Federico",27,27,2386
8277,2013/2014,sevilla,Cala,9,9,771
8278,2013/2014,sevilla,"Figueiras, Diogo",22,19,1767
8279,2013/2014,sevilla,"Perotti, Diego",10,3,403
8280,2013/2014,sevilla,Beto,33,33,2925
8281,2013/2014,sevilla,"Cheryshev, Denis",4,1,86
8282,2013/2014,sevilla,Cot?n,2,2,180
8283,2013/2014,sevilla,"Crist?foro, Sebasti?n",12,4,524
8284,2013/2014,sevilla,"Fern?ndez, Carlos",4,2,207
8285,2013/2014,sevilla,"Kondogbia, Geoffrey",2,0,90
8286,2013/2014,sevilla,"Marin, Marko",18,10,943
8287,2013/2014,sevilla,Modesto,1,0,15
8288,2013/2014,sevilla,Mois?s,2,1,93
8289,2013/2014,sevilla,"Navarro, Fernando",24,21,1927
8290,2013/2014,sevilla,"Pareja, Nico",25,23,1968
8291,2013/2014,sevilla,"Puerto, Israel",3,0,38
8292,2013/2014,sevilla,"Rabello, Bryan",6,2,204
8293,2013/2014,sevilla,Reyes,21,15,1184
8294,2013/2014,sevilla,"Rusescu, Raul",1,0,6
8295,2013/2014,sevilla,"Trochowski, Piotr",18,9,843
8296,2013/2014,sevilla,"Varas, Javi",6,5,495
8297,2014/2015,sevilla,"Bacca, Carlos",37,31,2566
8298,2014/2015,sevilla,"Gameiro, Kevin",26,7,935
8299,2014/2015,sevilla,Iborra,26,24,2026
8300,2014/2015,sevilla,Vitolo,28,25,2089
8301,2014/2015,sevilla,"M'Bia, St?phane",23,17,1461
8302,2014/2015,sevilla,"Vidal, Aleix",31,22,2172
8303,2014/2015,sevilla,"Banega, ?ver",34,23,2200
8304,2014/2015,sevilla,Reyes,19,15,1226
8305,2014/2015,sevilla,"Aspas, Iago",16,4,444
8306,2014/2015,sevilla,Coke,22,21,1817
8307,2014/2015,sevilla,"Krychowiak, Grzegorz",32,31,2716
8308,2014/2015,sevilla,"Su?rez, Denis",31,16,1607
8309,2014/2015,sevilla,"Carri?o, Daniel",28,28,2518
8310,2014/2015,sevilla,"Deulofeu, Gerard",17,10,778
8311,2014/2015,sevilla,"Figueiras, Diogo",24,19,1840
8312,2014/2015,sevilla,"Kolodziejczak, Thimothee",18,18,1575
8313,2014/2015,sevilla,"Pareja, Nico",26,26,2279
8314,2014/2015,sevilla,Arribas,11,10,866
8315,2014/2015,sevilla,Barbosa,2,1,162
8316,2014/2015,sevilla,Beto,18,18,1448
8317,2014/2015,sevilla,"Fern?ndez, Carlos",1,0,7
8318,2014/2015,sevilla,Luismi,1,0,10
8319,2014/2015,sevilla,"Mu?oz, Juan",1,0,34
8320,2014/2015,sevilla,"Navarro, Fernando",19,15,1375
8321,2014/2015,sevilla,"Rico, Sergio",21,19,1810
8322,2014/2015,sevilla,"Tr?moulinas, Benoit",20,18,1640
8323,2015/2016,sevilla,"Gameiro, Kevin",31,22,2084
8324,2015/2016,sevilla,Iborra,29,21,1740
8325,2015/2016,sevilla,"Banega, ?ver",25,20,1725
8326,2015/2016,sevilla,"Konoplyanka, Yevhen",32,15,1613
8327,2015/2016,sevilla,"Llorente, Fernando",23,14,1159
8328,2015/2016,sevilla,"N'Zonzi, Steven",28,22,1845
8329,2015/2016,sevilla,"Immobile, Ciro",8,4,333
8330,2015/2016,sevilla,Vitolo,28,23,2053
8331,2015/2016,sevilla,"Carri?o, Daniel",14,11,1049
8332,2015/2016,sevilla,Coke,21,20,1740
8333,2015/2016,sevilla,"Escudero, Sergio",15,13,1172
8334,2015/2016,sevilla,"Gonz?lez, Diego",2,1,107
8335,2015/2016,sevilla,"Krohn-Dehli, Michael",27,16,1657
8336,2015/2016,sevilla,"Mu?oz, Juan",8,3,299
8337,2015/2016,sevilla,Reyes,24,14,1188
8338,2015/2016,sevilla,"Andreolli, Marco",7,7,555
8339,2015/2016,sevilla,Beto,4,4,360
8340,2015/2016,sevilla,"Carmona, David",1,1,90
8341,2015/2016,sevilla,Cot?n,1,1,90
8342,2015/2016,sevilla,"Crist?foro, Sebasti?n",21,17,1448
8343,2015/2016,sevilla,Curro,4,3,300
8344,2015/2016,sevilla,"Fazio, Federico",4,4,295
8345,2015/2016,sevilla,"Fern?ndez, Carlos",1,0,27
8346,2015/2016,sevilla,"Ferreira, Mariano",23,18,1687
8347,2015/2016,sevilla,"Figueiras, Diogo",4,4,278
8348,2015/2016,sevilla,"Kakuta, Gael",2,1,47
8349,2015/2016,sevilla,"Kolodziejczak, Thimoth?e",29,26,2383
8350,2015/2016,sevilla,"Krychowiak, Grzegorz",26,25,2271
8351,2015/2016,sevilla,Matos,1,1,90
8352,2015/2016,sevilla,"Pareja, Nico",2,1,123
8353,2015/2016,sevilla,"Rami, Adil",28,28,2430
8354,2015/2016,sevilla,"Rico, Sergio",34,34,3060
8355,2015/2016,sevilla,"Tr?moulinas, Benoit",24,24,2158
8356,2016/2017,sevilla,"Ben Yedder, Wissam",31,20,1666
8357,2016/2017,sevilla,"Sarabia, Pablo",34,22,2134
8358,2016/2017,sevilla,Iborra,31,12,1471
8359,2016/2017,sevilla,"V?zquez, Franco",30,26,2092
8360,2016/2017,sevilla,"Jovetic, Stevan",21,12,1203
8361,2016/2017,sevilla,"Vietto, Luciano",21,14,1309
8362,2016/2017,sevilla,Vitolo,30,25,2335
8363,2016/2017,sevilla,"Correa, Joaqu?n",26,15,1312
8364,2016/2017,sevilla,"Mercado, Gabriel",29,26,2185
8365,2016/2017,sevilla,Ganso,10,5,484
8366,2016/2017,sevilla,"Nasri, Samir",23,22,1843
8367,2016/2017,sevilla,"N'Zonzi, Steven",35,34,3067
8368,2016/2017,sevilla,"Fern?ndez, Carlos",3,1,88
8369,2016/2017,sevilla,"Kiyotake, Hiroshi",4,3,286
8370,2016/2017,sevilla,"Pareja, Nico",27,27,2165
8371,2016/2017,sevilla,"Carri?o, Daniel",6,6,453
8372,2016/2017,sevilla,"Escudero, Sergio",26,25,2281
8373,2016/2017,sevilla,"Ferreira, Mariano",31,29,2643
8374,2016/2017,sevilla,"Gonz?lez, Diego",3,0,31
8375,2016/2017,sevilla,"Kolodziejczak, Thimoth?e",5,3,329
8376,2016/2017,sevilla,"Kranev?tter, Mat?as",21,14,1283
8377,2016/2017,sevilla,"Krohn-Dehli, Michael",2,2,171
8378,2016/2017,sevilla,"Lenglet, Cl?ment",17,15,1357
8379,2016/2017,sevilla,"Montoya, Walter",4,1,109
8380,2016/2017,sevilla,"Rami, Adil",21,21,1785
8381,2016/2017,sevilla,"Rico, Sergio",35,35,3150
8382,2016/2017,sevilla,"Sirigu, Salvatore",20,20,1798
8383,2016/2017,sevilla,"Soria, David",1,1,90
8384,2017/2018,sevilla,"Ben Yedder, Wissam",25,18,1699
8385,2017/2018,sevilla,"Muriel, Luis",29,17,1603
8386,2017/2018,sevilla,"Sarabia, Pablo",34,27,2398
8387,2017/2018,sevilla,Nolito,30,17,1599
8388,2017/2018,sevilla,"V?zquez, Franco",30,22,1845
8389,2017/2018,sevilla,"Banega, ?ver",31,25,2397
8390,2017/2018,sevilla,"Lenglet, Cl?ment",35,33,3002
8391,2017/2018,sevilla,Ganso,8,7,524
8392,2017/2018,sevilla,"Kjaer, Simon",20,18,1571
8393,2017/2018,sevilla,"Lay?n, Miguel",16,11,1181
8394,2017/2018,sevilla,"Correa, Joaqu?n",21,15,1198
8395,2017/2018,sevilla,"Fern?ndez, Carlos",2,2,139
8396,2017/2018,sevilla,"Krohn-Dehli, Michael",24,15,1266
8397,2017/2018,sevilla,"Navas, Jes?s",26,20,1762
8398,2017/2018,sevilla,"N'Zonzi, Steven",27,26,2215
8399,2017/2018,sevilla,"Pizarro, Guido",24,19,1754
8400,2017/2018,sevilla,"Arana, Guilherme",3,2,192
8401,2017/2018,sevilla,"Carole, Lionel",6,6,540
8402,2017/2018,sevilla,"Carri?o, Daniel",6,5,459
8403,2017/2018,sevilla,"Corchia, S?bastien",12,9,823
8404,2017/2018,sevilla,"Escudero, Sergio",27,26,2332
8405,2017/2018,sevilla,"Geis, Johannes",14,7,670
8406,2017/2018,sevilla,"Lara, Jos?",1,0,9
8407,2017/2018,sevilla,"Lasso, Borja",1,1,54
8408,2017/2018,sevilla,"Mercado, Gabriel",26,25,2122
8409,2017/2018,sevilla,"Mesa, Roque",7,4,342
8410,2017/2018,sevilla,"Montoya, Walter",1,1,77
8411,2017/2018,sevilla,"Pareja, Nico",5,5,405
8412,2017/2018,sevilla,"Ram?rez, Sandro",13,7,715
8413,2017/2018,sevilla,"Rico, Sergio",24,23,2155
8414,2017/2018,sevilla,"Soria, David",15,15,1265
8415,2013/2014,val?ncia,Jonas,31,23,2095
8416,2013/2014,val?ncia,"Alc?cer, Paco",23,17,1535
8417,2013/2014,val?ncia,"Piatti, Pablo",17,13,1113
8418,2013/2014,val?ncia,"Viera, Jonathan",27,19,1802
8419,2013/2014,val?ncia,"Feghouli, Sofiane",32,22,2065
8420,2013/2014,val?ncia,"Parejo, Dani",31,28,2420
8421,2013/2014,val?ncia,"Costa, Ricardo",20,20,1715
8422,2013/2014,val?ncia,"Mathieu, Jeremy",32,32,2822
8423,2013/2014,val?ncia,"Pab?n, Dorlan",13,11,910
8424,2013/2014,val?ncia,"Postiga, H?lder",15,9,849
8425,2013/2014,val?ncia,"Vargas, Eduardo",17,13,1107
8426,2013/2014,val?ncia,"Canales, Sergio",35,20,1858
8427,2013/2014,val?ncia,"Fuego, Javi",27,25,2236
8428,2013/2014,val?ncia,"Banega, ?ver",18,14,1154
8429,2013/2014,val?ncia,"Bernat, Juan",32,26,2483
8430,2013/2014,val?ncia,"Keita, Seydou",11,9,758
8431,2013/2014,val?ncia,"Ruiz, V?ctor",11,8,769
8432,2013/2014,val?ncia,"Vezo, Rub?n",8,5,491
8433,2013/2014,val?ncia,"Alves, Diego",27,27,2284
8434,2013/2014,val?ncia,"Ara?jo, Vin?cius",6,0,92
8435,2013/2014,val?ncia,Barrag?n,20,17,1491
8436,2013/2014,val?ncia,Fede,25,16,1414
8437,2013/2014,val?ncia,Gay?,1,1,90
8438,2013/2014,val?ncia,Guaita,13,11,1136
8439,2013/2014,val?ncia,"Guardado, Andr?s",16,12,1044
8440,2013/2014,val?ncia,M?chel,13,6,529
8441,2013/2014,val?ncia,"Pereira, Joao",25,23,2074
8442,2013/2014,val?ncia,Portu,1,1,70
8443,2013/2014,val?ncia,"Rami, Adil",3,3,270
8444,2013/2014,val?ncia,"Romeu, Oriol",13,11,996
8445,2013/2014,val?ncia,"Senderos, Philippe",8,7,658
8446,2014/2015,val?ncia,"Parejo, Dani",34,33,2927
8447,2014/2015,val?ncia,"Alc?cer, Paco",32,26,2172
8448,2014/2015,val?ncia,"Piatti, Pablo",28,26,1909
8449,2014/2015,val?ncia,"Feghouli, Sofiane",33,20,1933
